index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
11,1_2_7_7#8_3_6_6#1_3_5_7#1_2_3_5#0#0#8_7_6_4#3_2_5_5#4_2_4_1#8_8_6_4,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
12,8_8_6_3#7_1_6_7#5_4_7_3#1_3_2_4#0#0#8_6_2_2#4_2_8_6#4_5_1_5#5_3_1_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
13,3_6_5_2#3_8_3_5#1_4_1_2#8_8_3_4#0#0#4_7_1_7#1_4_6_5#7_6_2_8#7_2_6_5,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
14,2_1_2_4#5_7_8_3#7_1_8_1#8_7_5_4#0#0#3_5_4_6#3_7_2_3#6_6_5_4#1_8_6_2,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
15,1_8_4_6#3_3_5_5#7_3_5_4#7_3_8_7#0#0#6_6_1_8#1_4_8_2#2_6_5_2#4_1_2_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
16,4_2_1_7#8_2_1_7#2_5_7_7#4_6_1_5#0#0#3_4_1_6#6_8_3_5#4_3_2_6#8_3_8_5,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
17,2_3_5_7#2_6_2_6#4_7_5_1#1_7_4_8#0#0#5_3_3_2#4_1_8_7#6_6_5_4#1_3_8_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,91.6,Insane
18,8_8_2_7#5_6_6_3#2_5_2_7#3_5_4_4#0#0#1_6_1_8#4_1_4_7#3_1_7_6#3_5_8_2,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
19,6_4_6_7#2_3_5_3#2_1_8_1#3_4_1_7#0#0#7_7_5_4#6_3_5_5#8_8_1_8#4_2_2_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
20,6_7_5_7#0#8_4_7_4#3_2_8_2#8_3_4_2#1_7_2_3#4_3_6_1#8_5_1_5#0#6_5_6_1,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,29,91.6,Insane
21,2_8_3_7#0#1_3_8_5#1_2_5_1#6_5_6_7#1_7_4_2#3_7_4_6#3_2_4_5#0#8_8_6_4,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,27,94.6,Insane
22,8_3_7_6#0#7_6_4_1#4_6_8_6#5_5_4_1#4_3_2_2#5_7_8_3#1_5_1_8#0#3_2_7_2,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
23,7_1_3_1#0#4_5_8_5#6_2_6_4#5_7_3_6#1_3_7_2#4_2_7_8#1_6_8_8#0#4_3_5_2,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
24,6_5_8_7#0#1_7_7_1#6_4_4_3#2_6_8_6#7_3_2_2#3_1_4_5#5_1_5_8#0#4_3_8_2,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,91.6,Insane
25,1_5_4_6#0#5_7_6_4#1_8_2_8#3_3_8_7#3_6_5_5#2_1_7_7#6_4_8_2#0#2_3_4_1,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
26,1_3_6_1#0#3_1_5_7#2_4_6_8#2_2_4_6#8_7_5_3#4_7_7_5#6_8_4_5#0#8_3_1_2,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
27,4_6_5_2#0#1_3_7_5#2_1_7_3#7_4_4_8#4_1_5_5#8_3_2_6#7_8_1_8#0#6_2_3_6,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,91.6,Insane
28,8_2_6_6#0#2_7_4_8#7_4_3_2#3_7_8_6#5_5_7_3#3_8_1_5#6_1_2_1#0#5_4_4_1,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
29,4_1_6_1#0#1_3_4_6#8_2_2_7#8_5_7_5#1_7_3_2#2_6_5_3#8_4_7_6#0#8_5_3_4,1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,28,94.6,Insane
30,8_6_7_4#7_1_0_0#8_5_0_0#3_7_8_2#6_7_8_1#3_1_4_2#4_3_0_0#2_4_0_0#3_5_2_5#6_5_1_6,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,27,94.6,Insane
31,2_8_6_8#3_7_0_0#1_2_0_0#4_3_8_5#4_6_6_7#1_7_8_4#7_4_0_0#6_5_0_0#3_5_3_1#1_2_2_5,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,91.6,Insane
32,4_2_3_7#1_5_0_0#1_7_0_0#8_4_2_4#5_8_5_3#6_8_2_1#6_6_0_0#3_3_0_0#7_4_2_5#8_6_1_7,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
33,3_5_5_2#3_4_0_0#1_4_0_0#5_7_3_4#2_8_1_2#7_6_8_1#7_3_0_0#1_4_0_0#8_6_6_8#7_2_6_5,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,91.6,Insane
34,5_6_1_2#3_2_0_0#4_1_0_0#3_7_1_5#2_3_8_6#7_8_6_8#7_2_0_0#5_1_0_0#7_6_4_3#4_4_8_5,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
35,1_3_6_8#3_1_0_0#4_4_0_0#2_2_5_4#6_8_4_2#7_5_8_7#5_7_0_0#1_2_0_0#7_6_5_8#3_1_3_6,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,23,94.1211,Insane
36,1_2_4_2#3_3_0_0#5_1_0_0#4_4_3_6#8_2_6_8#1_6_2_6#5_8_0_0#4_7_0_0#7_3_1_7#5_7_5_8,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,91.6,Insane
37,3_7_4_8#6_6_0_0#8_3_0_0#1_6_1_4#5_8_3_4#7_7_2_8#1_2_0_0#7_2_0_0#5_5_1_2#4_5_6_3,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,91.6,Insane
38,1_4_3_4#8_5_0_0#2_7_0_0#3_4_2_6#8_3_8_7#5_4_6_6#8_2_0_0#6_1_0_0#1_3_5_5#1_7_7_2,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,91.6,Insane
39,6_1_8_5#7_8_0_0#7_2_0_0#2_4_2_5#5_8_6_3#7_5_3_8#3_4_0_0#4_4_0_0#7_1_3_6#1_2_1_6,1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#1_0_0_0#1_0_0_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,28,91.6,Insane
40,6_7_5_7#7_6_2_0#8_4_0_0#3_4_2_0#8_3_4_8#1_7_2_3#4_3_6_0#8_5_0_0#2_1_5_0#6_5_1_1,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
41,1_5_7_8#8_6_2_0#3_4_0_0#2_3_4_0#5_8_6_3#7_4_1_8#2_7_3_0#5_1_0_0#6_1_5_0#4_2_7_6,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
42,6_3_8_5#7_7_1_0#2_5_0_0#3_7_4_0#1_8_7_1#5_3_2_6#2_8_2_0#4_6_0_0#3_4_5_0#8_6_1_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,23,94.1211,Insane
43,7_1_1_8#5_1_3_0#4_8_0_0#2_2_5_0#3_3_6_6#8_7_8_6#3_7_6_0#2_1_0_0#4_5_7_0#4_5_2_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,91.6,Insane
44,8_4_7_5#2_4_3_0#6_4_0_0#7_1_1_0#6_5_6_5#8_2_2_3#1_4_5_0#3_3_0_0#6_7_8_0#1_8_2_7,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
45,8_3_1_8#5_4_5_0#1_4_0_0#2_6_3_0#8_3_8_1#6_2_5_7#4_2_6_0#6_7_0_0#3_4_7_0#1_7_5_2,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
46,2_6_3_6#1_7_4_0#3_6_0_0#2_1_8_0#8_4_5_8#6_7_8_3#5_7_1_0#2_7_0_0#1_2_3_0#5_5_4_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
47,3_7_4_6#6_6_2_0#8_3_0_0#1_1_4_0#5_8_3_4#7_7_3_8#1_2_7_0#2_6_0_0#5_5_1_0#4_5_2_8,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,21,87.0575,Insane
48,1_3_1_3#8_3_8_0#4_4_0_0#3_4_6_0#8_5_7_5#5_7_6_6#8_2_2_0#6_4_0_0#1_5_7_0#1_7_2_2,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
49,6_4_3_8#1_1_8_0#5_2_0_0#4_2_2_0#6_5_7_7#3_6_1_4#7_5_8_0#4_3_0_0#1_8_5_0#3_2_6_7,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
50,6_7_5_7#7_6_2_0#8_4_0_0#3_4_2_0#8_3_4_8#1_7_2_3#4_3_6_0#8_5_0_0#2_1_5_0#6_5_1_1,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
51,1_5_7_8#8_6_2_0#3_4_0_0#2_3_4_0#5_8_6_3#7_4_1_8#2_7_3_0#5_1_0_0#6_1_5_0#4_2_7_6,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
52,6_3_8_5#7_7_1_0#2_5_0_0#3_7_4_0#1_8_7_1#5_3_2_6#2_8_2_0#4_6_0_0#3_4_5_0#8_6_1_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,23,94.1211,Insane
53,7_1_1_8#5_1_3_0#4_8_0_0#2_2_5_0#3_3_6_6#8_7_8_6#3_7_6_0#2_1_0_0#4_5_7_0#4_5_2_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,91.6,Insane
54,8_4_7_5#2_4_3_0#6_4_0_0#7_1_1_0#6_5_6_5#8_2_2_3#1_4_5_0#3_3_0_0#6_7_8_0#1_8_2_7,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
55,8_3_1_8#5_4_5_0#1_4_0_0#2_6_3_0#8_3_8_1#6_2_5_7#4_2_6_0#6_7_0_0#3_4_7_0#1_7_5_2,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,94.6,Insane
56,2_6_3_6#1_7_4_0#3_6_0_0#2_1_8_0#8_4_5_8#6_7_8_3#5_7_1_0#2_7_0_0#1_2_3_0#5_5_4_4,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
57,3_7_4_6#6_6_2_0#8_3_0_0#1_1_4_0#5_8_3_4#7_7_3_8#1_2_7_0#2_6_0_0#5_5_1_0#4_5_2_8,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,21,87.0575,Insane
58,1_3_1_3#8_3_8_0#4_4_0_0#3_4_6_0#8_5_7_5#5_7_6_6#8_2_2_0#6_4_0_0#1_5_7_0#1_7_2_2,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,94.6,Insane
59,6_4_3_8#1_1_8_0#5_2_0_0#4_2_2_0#6_5_7_7#3_6_1_4#7_5_8_0#4_3_0_0#1_8_5_0#3_2_6_7,1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,94.6,Insane
