index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
10,4_0_0_0#3_7_5_0#0#8_7_8_1#1_6_7_1#8_6_6_3#2_1_2_3#2_7_4_4#2_5_8_4#5_5_6_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0,8,4,10,32,26,93.092,Insane
11,1_3_8_0#2_1_6_8#7_6_1_0#0#5_7_5_4#5_8_7_0#3_2_6_1#2_3_3_4#5_8_7_0#2_4_4_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,10,32,26,93.092,Insane
12,6_1_5_0#5_0_0_0#6_7_5_1#8_5_8_6#4_2_1_7#8_6_4_3#3_2_7_8#7_3_2_4#1_4_0_0#2_3_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,89.2626,Insane
13,8_3_0_0#5_2_1_2#6_1_6_0#3_2_8_8#0#6_4_7_1#5_3_6_3#1_4_5_4#7_2_5_7#4_8_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0,8,4,10,32,28,90.092,Insane
14,5_5_2_0#1_6_8_4#0#8_4_2_3#5_1_7_3#8_0_0_0#6_7_4_2#5_6_7_2#4_6_1_1#7_3_8_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,92.5097,Insane
15,8_5_2_1#5_3_8_0#4_2_6_8#3_7_0_0#7_3_1_2#6_7_4_3#2_5_5_8#4_7_0_0#1_0_0_0#4_6_1_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,10,32,26,94.092,Insane
16,0#3_8_5_4#4_4_1_1#5_8_2_0#7_3_1_2#2_3_0_0#7_8_5_8#2_6_7_6#5_6_6_3#4_7_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0,8,4,10,32,27,88.9003,Insane
17,1_6_7_3#4_1_4_8#7_4_3_0#2_2_3_5#0#5_8_6_8#7_0_0_0#3_6_5_8#5_1_6_7#1_2_4_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,28,93.092,Insane
18,6_2_0_0#7_3_6_5#2_0_0_0#3_8_4_2#5_4_5_0#7_8_1_6#1_6_0_0#8_4_7_1#7_1_3_5#2_3_4_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,8,4,10,32,28,94.092,Insane
index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
19,7_5_0_0#0#9_9_0_0#6_2_6_1#5_9_3_3#1_8_7_8#7_4_4_8#1_9_6_2#4_8_5_2#3_5_1_2#7_3_6_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0,9,4,11,36,33,93.8711,Insane
20,5_2_4_9#8_5_0_0#3_0_0_0#8_1_6_2#7_8_8_6#6_7_6_5#3_9_9_5#4_9_0_0#2_1_2_7#1_1_4_7#4_3_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,93.163,Insane
21,2_9_0_0#4_9_7_3#0#7_8_1_5#8_2_7_4#6_2_6_9#1_5_7_0#3_4_3_3#5_5_4_1#2_8_6_0#9_6_1_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0,9,4,11,36,26,93.3251,Insane
22,8_6_2_7#2_3_9_2#7_0_0_0#5_3_8_3#5_9_8_1#1_4_9_0#9_1_6_5#5_7_6_6#3_2_0_0#4_4_0_0#7_8_4_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0,9,4,11,36,27,94.8711,Insane
23,6_2_4_8#1_1_5_8#4_3_5_9#6_3_2_3#6_6_0_0#4_3_9_7#2_7_1_9#4_8_5_0#8_2_1_7#9_7_5_0#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,93.8711,Insane
24,3_2_0_0#8_3_9_5#5_3_1_9#2_0_0_0#1_4_6_0#5_4_1_7#7_7_0_0#9_8_4_1#3_8_2_6#6_4_8_2#6_7_5_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0,9,4,11,36,33,93.7561,Insane
25,3_7_1_4#6_1_9_3#9_4_6_0#8_0_0_0#7_5_5_0#2_2_1_1#7_8_5_3#9_8_4_8#4_5_0_0#9_7_3_0#2_2_6_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,94.8711,Insane
26,2_0_0_0#5_6_8_4#5_3_2_0#7_5_0_0#3_9_0_0#2_4_4_8#3_8_7_6#3_6_9_2#5_9_7_1#1_1_8_1#6_7_4_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,94.8711,Insane
27,5_7_8_8#3_1_6_7#8_4_4_0#1_0_0_0#1_3_9_6#1_2_6_7#5_6_9_7#3_9_8_2#5_4_9_2#0#4_5_2_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#3_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,92.163,Insane
28,0#6_4_5_5#3_7_1_6#5_3_2_0#8_3_4_1#2_1_6_8#3_6_9_2#5_0_0_0#7_9_8_9#4_7_4_1#2_9_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#3_0,9,4,11,36,32,93.8711,Insane
