index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
10,6_4_2_0#6_4_0_0#8_1_5_3#2_7_9_1#4_1_4_0#3_9_7_8#7_3_8_0#3_6_6_0#8_5_2_0#7_9_1_2#5_5_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
11,2_9_8_0#3_2_0_0#1_6_1_4#2_5_5_7#3_4_3_0#5_1_6_8#9_8_3_0#9_7_7_0#4_6_7_0#2_1_5_9#4_6_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
12,7_3_9_0#3_9_0_0#1_7_4_2#5_2_5_9#9_3_6_0#5_1_8_7#8_8_6_0#1_2_6_0#3_7_1_0#8_2_4_6#4_5_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
13,6_5_3_0#1_4_0_0#1_9_2_6#7_5_1_9#1_3_6_0#3_7_4_4#2_4_2_0#7_8_3_0#5_2_5_0#6_9_7_8#8_8_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
14,1_8_1_0#9_4_0_0#8_5_1_3#6_1_5_2#4_9_2_0#8_2_5_9#2_6_7_0#5_7_7_0#4_3_3_0#8_4_6_3#9_6_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
15,4_2_8_0#3_6_0_0#1_7_2_8#7_9_8_7#3_5_9_0#3_5_4_9#6_6_5_0#5_4_1_0#1_4_2_0#1_9_2_7#3_8_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
16,1_9_5_0#8_9_0_0#1_7_7_6#2_5_5_6#3_2_9_0#3_8_2_7#3_1_1_0#9_4_6_0#2_4_4_0#8_8_5_7#4_3_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
17,3_8_8_0#9_2_0_0#8_2_2_7#3_7_5_6#1_1_9_0#2_5_7_3#6_5_4_0#4_3_9_0#6_4_5_0#9_7_6_8#1_1_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
18,4_2_5_0#1_6_0_0#6_9_5_1#7_1_6_4#1_4_9_0#8_7_2_5#3_6_3_0#8_7_8_0#3_3_4_0#7_9_2_8#2_5_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
19,3_2_5_0#8_5_0_0#7_1_2_3#2_1_6_4#5_8_8_0#8_4_9_6#3_1_4_0#2_4_9_0#7_9_5_0#6_7_3_7#1_9_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
20,6_9_4_0#6_2_0_0#4_3_2_8#5_8_5_7#4_5_9_0#6_2_5_1#3_3_2_0#7_8_1_0#1_1_7_0#8_4_3_9#6_7_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
21,5_7_6_0#7_9_0_0#3_1_8_1#5_5_4_1#2_4_3_0#7_8_9_5#2_9_8_0#4_6_9_0#1_2_2_0#4_7_6_8#3_6_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
22,3_2_4_0#8_5_0_0#7_9_4_9#1_6_5_6#8_2_2_0#3_7_4_2#6_8_7_0#8_3_3_0#1_1_9_0#4_5_9_7#6_5_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
23,6_1_6_0#2_3_0_0#7_7_8_4#5_5_2_9#6_8_8_0#4_1_4_9#4_3_1_0#5_8_5_0#3_1_7_0#7_9_3_2#9_2_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
24,6_3_4_0#4_9_0_0#2_3_6_3#9_1_7_9#7_3_5_0#5_4_7_5#4_2_6_0#5_1_1_0#1_8_7_0#9_8_8_6#8_2_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
25,7_2_5_0#3_9_0_0#9_4_5_6#4_5_1_5#3_1_8_0#2_9_6_7#7_7_1_0#2_8_9_0#3_4_4_0#6_1_2_6#8_3_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
26,9_4_2_0#3_1_0_0#8_4_1_6#9_3_1_1#7_5_7_0#6_5_2_2#6_9_8_0#8_2_5_0#5_8_9_0#4_3_4_7#6_3_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
27,8_8_2_0#5_9_0_0#3_4_1_8#2_8_2_6#6_5_9_0#7_7_9_7#1_2_4_0#4_1_5_0#3_5_4_0#3_7_3_9#1_6_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
28,1_3_1_0#6_5_0_0#7_2_5_1#2_9_2_6#3_4_3_0#4_5_7_6#8_6_4_0#8_7_4_0#9_3_2_0#5_8_9_8#9_7_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
29,8_7_9_0#1_3_0_0#8_5_9_4#7_6_1_6#9_1_5_0#2_6_6_3#1_3_3_0#7_9_4_0#8_7_5_0#8_4_2_2#4_5_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
30,9_4_4_0#3_1_0_0#7_7_5_8#6_1_4_7#3_9_9_0#2_5_4_8#9_1_8_0#3_7_2_0#2_6_8_0#5_6_5_1#3_6_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
31,2_1_6_0#7_3_0_0#1_2_5_1#2_9_8_7#3_4_7_0#3_4_6_5#8_2_8_0#4_5_1_0#5_6_4_0#3_9_7_6#9_9_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
32,8_5_6_0#6_8_0_0#7_9_3_4#7_4_8_5#2_9_9_0#2_2_3_1#1_4_6_0#4_2_1_0#6_7_5_0#9_1_7_8#5_3_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
33,2_5_9_0#4_5_0_0#9_3_6_8#8_2_7_4#3_9_2_0#7_5_5_1#4_6_1_0#1_1_2_0#4_6_3_0#7_7_3_8#9_6_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,86.8,Insane
34,9_5_2_0#8_3_0_0#9_6_5_5#8_4_4_3#2_8_4_0#6_7_1_9#3_9_7_0#5_1_6_0#2_8_7_0#4_7_3_2#6_1_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
35,4_7_7_0#9_9_0_0#9_5_1_1#6_3_8_8#2_2_4_0#7_4_8_7#2_5_9_0#5_3_5_0#6_6_3_0#4_6_8_2#1_1_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
36,6_1_1_0#9_3_0_0#3_8_7_1#5_2_5_9#4_1_4_0#6_3_8_7#4_6_8_0#5_9_2_0#6_8_9_0#7_4_3_2#7_5_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
37,7_8_6_0#1_5_0_0#4_2_8_3#3_7_3_1#6_6_9_0#2_7_4_2#5_4_7_0#3_8_1_0#9_5_2_0#6_4_9_8#1_5_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
38,6_1_1_0#4_6_0_0#5_9_4_9#2_7_5_8#3_9_9_0#7_2_7_3#6_4_3_0#2_2_5_0#3_1_5_0#8_8_4_6#1_7_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,86.8,Insane
39,7_7_5_0#9_7_0_0#9_3_4_5#6_4_2_7#5_2_6_0#3_3_4_9#8_2_6_0#4_2_8_0#8_8_1_0#5_6_9_1#1_1_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,86.8,Insane
40,1_9_4_0#2_8_0_0#6_1_3_5#4_4_6_9#9_3_8_0#2_3_5_9#1_7_7_0#2_8_6_0#4_3_5_0#2_5_7_6#8_1_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
41,1_9_7_0#1_8_0_0#2_6_3_9#2_3_4_4#2_5_9_0#7_5_2_5#8_1_5_0#1_3_7_0#8_8_6_0#3_4_9_4#6_6_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
42,9_8_2_0#1_2_0_0#8_7_5_1#6_6_4_5#4_3_8_0#2_8_7_3#2_4_6_0#5_7_9_0#5_9_1_0#1_6_3_7#3_4_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
43,3_4_2_0#5_3_0_0#6_8_5_6#4_3_9_8#6_7_5_0#7_3_7_8#9_9_1_0#1_1_6_0#4_1_7_0#2_8_9_4#2_2_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
44,1_2_6_0#1_5_0_0#5_6_2_3#7_5_3_9#2_4_3_0#3_8_7_5#8_6_8_0#7_1_2_0#8_4_4_0#1_7_4_9#9_9_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
45,6_3_6_0#9_4_0_0#5_1_8_9#3_8_2_6#6_5_7_0#4_8_9_5#4_7_4_0#8_2_7_0#1_3_1_0#9_7_1_5#2_2_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
46,6_8_2_0#5_4_0_0#1_7_5_6#4_9_7_1#3_9_3_0#8_8_5_3#1_2_6_0#2_9_1_0#4_4_7_0#7_6_5_3#9_8_2_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
47,4_9_6_0#3_7_0_0#2_7_7_5#4_6_7_3#6_1_5_0#1_8_2_8#6_9_4_0#4_3_1_0#2_1_9_0#8_5_5_9#8_2_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
48,2_6_7_0#7_7_0_0#2_3_7_4#3_5_8_9#4_4_8_0#5_4_9_8#2_9_6_0#1_8_6_0#3_1_1_0#2_1_6_3#5_5_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
49,3_4_9_0#7_6_0_0#5_2_6_8#1_2_5_9#2_3_6_0#5_1_2_8#7_4_4_0#5_7_8_0#3_4_1_0#9_8_6_9#3_7_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
50,8_8_0_0#4_7_4_8#7_5_4_0#2_5_9_2#5_7_6_6#5_8_9_6#3_1_0_0#4_9_3_0#3_3_0_0#9_2_1_1#2_7_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
51,4_5_0_0#5_8_8_6#9_1_3_0#8_3_5_4#4_3_7_7#7_6_9_1#4_7_0_0#2_9_3_0#6_2_0_0#2_5_9_1#8_6_2_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
52,3_1_0_0#8_7_4_2#8_5_6_0#4_1_9_6#7_1_6_2#8_9_7_3#3_5_0_0#8_2_5_0#2_3_0_0#9_1_7_9#6_5_4_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
53,9_7_0_0#4_9_2_2#8_9_1_0#8_6_1_8#6_4_1_7#5_6_3_4#3_5_0_0#9_3_2_0#2_5_0_0#6_4_1_5#8_3_7_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
54,3_9_0_0#9_1_5_9#1_2_4_0#2_6_7_4#6_9_4_6#3_7_7_5#2_8_0_0#4_8_8_0#5_3_0_0#1_1_2_7#5_3_6_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
55,4_9_0_0#5_3_1_2#5_8_6_0#3_4_7_8#8_3_5_9#9_6_1_6#1_8_0_0#2_9_4_0#7_7_0_0#4_7_2_2#6_5_1_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
56,8_4_0_0#1_2_9_8#4_6_6_0#5_2_7_2#3_7_5_1#4_3_6_8#9_4_0_0#5_2_5_0#3_1_0_0#7_6_1_9#9_8_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
