index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
23,9_3_7_0#9_4_7_2#8_1_7_1#2_6_5_0#8_9_6_6#1_2_4_4#8_3_9_3#8_1_6_5#4_7_5_0#3_0_0_0#2_5_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#1_4#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,92.0517,Insane
24,9_7_5_8#8_1_6_8#5_7_1_9#2_6_9_1#0#3_2_3_6#7_3_4_5#1_4_4_8#3_0_0_0#6_9_2_4#2_7_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_9#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,91.3495,Insane
25,5_7_1_9#7_5_4_0#8_3_3_0#9_1_8_4#9_5_5_0#6_4_7_8#2_3_2_4#2_6_1_6#3_9_7_0#1_0_0_0#6_2_8_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#0_0#0_0,9,4,11,36,31,92.0517,Insane
26,6_0_0_0#1_6_9_3#8_3_7_2#6_9_4_7#5_8_7_3#9_4_2_9#5_8_2_0#5_5_0_0#7_1_0_0#4_3_1_4#8_6_1_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#0_0#0_0#0_0,9,4,11,36,30,91.7481,Insane
27,8_5_0_0#2_7_7_1#1_3_9_6#4_6_6_2#1_7_9_8#3_4_2_2#0#6_5_4_7#5_3_8_0#9_8_4_0#1_5_3_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_8,9,4,11,36,28,91.3495,Insane
28,2_2_1_9#1_6_7_0#0#7_6_9_0#8_8_4_2#9_3_4_5#2_7_8_5#3_5_3_1#6_6_1_8#4_7_0_0#5_9_3_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_2#0_0#0_0#0_0,9,4,11,36,27,91.3495,Insane
29,4_1_1_7#0#9_3_5_6#4_6_7_2#8_6_2_8#1_0_0_0#3_2_8_0#8_5_5_7#3_9_4_7#4_5_2_9#6_1_3_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,90.4387,Insane
30,0#4_9_5_1#8_7_1_8#2_6_3_3#7_4_8_0#2_0_0_0#9_9_1_4#2_1_6_7#3_5_3_5#8_5_9_6#6_4_7_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#1_4#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,91.3495,Insane
31,9_5_6_7#2_3_2_6#7_9_0_0#9_1_0_0#8_6_1_8#4_8_1_3#0#5_3_4_5#9_2_3_7#7_2_6_8#1_4_5_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_9#0_0#0_0#0_0,9,4,11,36,33,91.3495,Insane
32,8_2_7_4#0#6_8_2_5#4_1_1_7#7_5_4_5#7_0_0_0#9_3_8_6#2_8_2_1#9_3_3_5#1_3_6_0#9_4_6_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_4#0_0,9,4,11,36,33,91.0517,Insane
33,5_5_7_8#2_2_6_6#9_5_4_3#6_4_7_1#6_9_4_0#9_8_7_9#1_0_0_0#3_8_2_5#4_1_7_8#0#1_3_2_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_2#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,91.3495,Insane
34,3_9_1_4#5_1_7_8#1_7_7_5#3_9_0_0#1_9_5_6#8_0_0_0#6_2_9_8#2_4_3_8#7_6_0_0#4_3_6_0#5_2_4_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_3,9,4,11,36,29,89.3495,Insane
35,6_9_3_0#2_6_5_0#1_2_9_0#8_5_9_2#4_7_0_0#8_3_3_0#1_7_9_3#4_6_0_0#8_1_5_7#6_2_4_7#5_1_4_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_6#0_0#0_0#0_0#0_0,9,4,11,36,31,92.3495,Insane
36,4_7_9_8#2_3_1_3#2_3_5_0#1_6_7_8#8_5_0_0#5_1_0_0#3_9_6_1#6_0_0_0#7_4_9_8#2_4_9_5#6_4_7_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#1_8#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,92.0517,Insane
37,5_0_0_0#9_1_0_0#6_7_1_3#5_2_7_4#9_7_3_7#3_8_8_0#2_5_1_5#2_4_0_0#4_2_9_6#3_8_9_4#6_8_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_6#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,91.4387,Insane
38,7_8_3_7#6_0_0_0#9_3_7_7#9_5_4_4#9_6_8_1#2_1_2_3#5_5_2_4#0#6_1_9_3#4_2_1_0#6_8_8_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0#0_0#0_0,9,4,11,36,29,91.3495,Insane
39,8_1_4_2#2_7_1_8#7_8_6_0#3_9_6_7#2_1_6_4#0#9_3_8_0#4_3_9_5#3_5_1_7#4_9_0_0#2_5_5_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#1_1#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,35,91.0517,Insane
40,2_4_1_2#3_0_0_0#6_4_7_9#6_8_1_7#0#4_8_1_9#8_3_6_2#7_3_4_0#8_5_9_7#3_5_6_5#1_2_9_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#1_2#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,91.3495,Insane
41,6_6_9_4#8_6_7_1#1_7_4_2#4_9_2_5#6_0_0_0#7_1_9_8#1_3_5_0#5_2_4_0#3_3_0_0#2_7_8_8#5_3_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_6#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,92.3495,Insane
42,4_8_6_0#5_2_6_1#5_9_8_3#3_9_2_9#1_7_2_8#5_6_5_6#9_7_7_1#8_4_0_0#0#3_2_3_0#1_7_4_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_3#0_0#0_0#0_0,9,4,11,36,31,90.7481,Insane
43,4_3_3_3#8_5_4_3#4_7_1_1#9_8_5_0#6_6_9_2#9_7_1_0#5_4_6_0#7_2_1_2#6_7_2_9#5_0_0_0#8_8_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_8#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,92.3495,Insane
44,5_6_2_5#3_4_4_5#8_6_2_4#7_8_1_8#5_2_0_0#6_3_9_0#7_1_4_0#6_7_3_9#3_1_8_1#2_9_0_0#7_9_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#1_5#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,92.3495,Insane
45,5_2_4_5#7_6_0_0#9_9_0_0#4_4_3_2#3_7_9_1#6_1_8_5#1_6_1_8#6_2_7_4#8_8_0_0#7_3_9_3#2_5_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_2#0_0#0_0,9,4,11,36,24,91.7481,Insane
46,2_8_4_0#1_5_5_8#6_3_0_0#7_3_9_0#4_5_0_0#4_7_7_1#1_2_8_9#2_6_7_3#3_1_5_4#6_2_9_0#8_9_6_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_2#0_0#0_0,9,4,11,36,32,92.3495,Insane
47,7_6_6_9#1_8_0_0#8_5_5_0#3_3_2_1#2_3_6_4#0#5_4_8_4#7_1_7_7#8_1_2_9#2_3_5_6#4_9_9_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_7#0_0#0_0,9,4,11,36,29,91.3495,Insane
48,4_4_8_5#9_9_5_2#9_7_6_7#4_3_5_8#0#3_8_4_0#7_3_1_9#7_1_2_2#3_5_1_6#1_2_6_6#8_0_0_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_4#0_0#0_0#0_0,9,4,11,36,29,91.3495,Insane
49,7_5_1_6#8_0_0_0#4_8_4_3#5_2_3_0#7_7_9_2#2_9_0_0#4_9_0_0#1_6_5_3#5_6_8_3#6_7_1_1#8_9_4_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#1_3#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,91.4387,Insane
